Player,RegionCode,Team,Nationality,KbmOrController,Age,Twitter
101-Along.CN,ASIA,Free Agent,,,,
AlterEgo Feezle,ASIA,Free Agent,,,,
DamzesGG,ASIA,Free Agent,,,,
OJZ.Mint iwnl,ASIA,Free Agent,,,,
Altima Chipson,ASIA,Free Agent,,,,
Tl Medusa,ASIA,Free Agent,,,,
GCBM CoSa,ASIA,Free Agent,,,,
Seal iwnl,ASIA,Free Agent,,,,
ふぉーとないたーmoryさん,ASIA,Free Agent,,,,
staxy iwnl,ASIA,Free Agent,,,,
Absorb.Genkiくん,ASIA,Free Agent,,,,
ポアラのマーチ,ASIA,Free Agent,,,,
HN-Cold,ASIA,Free Agent,,,,
ExiLed ID-Aeeryn,ASIA,Free Agent,,,,
SZ_Melon,ASIA,Free Agent,,,,
blibli259919アグモン,ASIA,Free Agent,,,,
Mistでちゅｗｗｗｗｗｗｗｗ,ASIA,Free Agent,,,,
Sakuッ,ASIA,Free Agent,,,,
Killed By NetloV,ASIA,Free Agent,,,,
Iam伊藤えるべりあ,ASIA,Free Agent,,,,
ﾍﾟﾝﾀｷﾙ田中,ASIA,Free Agent,,,,
JET CHICKENOOB,ASIA,Free Agent,,,,
sad boy tom iwnl,ASIA,Free Agent,,,,
SV_MёŁŁ.CN,ASIA,Free Agent,,,,
ラッパー a.k.a.berry,ASIA,Free Agent,,,,
Tensekiだぉ,ASIA,Free Agent,,,,
Absorb.こがわうビット,ASIA,Free Agent,,,,
noonMap,ASIA,Free Agent,,,,
IMP Sanctier,ASIA,Free Agent,,,,
Phate-o-,ASIA,Free Agent,,,,
RRQ xd Daniel,ASIA,Free Agent,,,,
USER-46976076f16,ASIA,Free Agent,,,,
Aiddle Vector,ASIA,Free Agent,,,,
Kzswag.MN,ASIA,Free Agent,,,,
D7 Meiy,ASIA,Free Agent,,,,
MJF t4kEm4Ruu,ASIA,Free Agent,,,,
ƝuLL,ASIA,Free Agent,,,,
West.jp,ASIA,Free Agent,,,,
허풍당당,ASIA,Free Agent,,,,
FA Zuity iwnl,ASIA,Free Agent,,,,
First.Laquax,ASIA,Free Agent,,,,
Impact Zepher,ASIA,Free Agent,,,,
偵察兵傻子,ASIA,Free Agent,,,,
Drake ごちゃまる,ASIA,Free Agent,,,,
Galassia,ASIA,Free Agent,,,,
Kou always lose,ASIA,Free Agent,,,,
Meta SinOoh,ASIA,Free Agent,,,,
BlossoM Tsunami,ASIA,Free Agent,,,,
HN-KG,ASIA,Free Agent,,,,
G_Orca,ASIA,Free Agent,,,,
BotΔ,ASIA,Free Agent,,,,
Sly.Pablo.AM,ASIA,Free Agent,,,,
LF-Rotation.CN,ASIA,Free Agent,,,,
SqeR Ѧrticlle.,ASIA,Free Agent,,,,
Riddle Reo,ASIA,Free Agent,,,,
육봉다리봉다리육,ASIA,Free Agent,,,,
scytheGG.,ASIA,Free Agent,,,,
わるきゅーれしゃぷえもん,ASIA,Free Agent,,,,
Atlantis らいむ,ASIA,Free Agent,,,,
رشدي ツ,ASIA,Free Agent,,,,
JET SHIRONEKO,ASIA,Free Agent,,,,
Riddle Lexqss,ASIA,Free Agent,,,,
RVG_YAMAKIN,ASIA,Free Agent,,,,
RICCA iwnl,ASIA,Free Agent,,,,
ANBU.Cyaniteツ,ASIA,Free Agent,,,,
LN となりのあれな_Ytube,ASIA,Free Agent,,,,
SnG_Donayre,ASIA,Free Agent,,,,
CA.Fuuru,ASIA,Free Agent,,,,
HN-Fuxz,ASIA,Free Agent,,,,
VANC AROE,ASIA,Free Agent,,,,
Shin gwan,ASIA,Free Agent,,,,
バナ夫 ッ,ASIA,Free Agent,,,,
YouTube_Uru,ASIA,Free Agent,,,,
AlterEgo.dNis,ASIA,Free Agent,,,,
Its 黄金米青子,ASIA,Free Agent,,,,
BlossoM JoKer,ASIA,Free Agent,,,,
ANBU.Cabbage,ASIA,Free Agent,,,,
MichelleLOK,ASIA,Free Agent,,,,
HarentiFN,ASIA,Free Agent,,,,
ShiRley_o,ASIA,Free Agent,,,,
Rrypt,ASIA,Free Agent,,,,
Rinkyfishy,ASIA,Free Agent,,,,
KING-Velody1,ASIA,Free Agent,,,,
Neckokun.,ASIA,Free Agent,,,,
RATE.Gash,ASIA,Free Agent,,,,
りべるた やまだ,ASIA,Free Agent,,,,
5等分のタスク,ASIA,Free Agent,,,,
斗鱼1695583老猫,ASIA,Free Agent,,,,
Violet るる,ASIA,Free Agent,,,,
hipster.ista,ASIA,Free Agent,,,,
rukihaZyC,ASIA,Free Agent,,,,
NEXUS_와와치,ASIA,Free Agent,,,,
ろるちゃ.,ASIA,Free Agent,,,,
Kuzeи,ASIA,Free Agent,,,,
KhuuChanMan,ASIA,Free Agent,,,,
cresc.ゆりぃ,ASIA,Free Agent,,,,
ニセコイが好きなまみたん QQ,ASIA,Free Agent,,,,
sprRyü,ASIA,Free Agent,,,,
Impact Jeongwoo,ASIA,Free Agent,,,,
525KR,ASIA,Free Agent,,,,
DNA - Hunter,ASIA,Free Agent,,,,
VANC FŁøýď,ASIA,Free Agent,,,,
ANBU.Demon,ASIA,Free Agent,,,,
Violet H 手汗 脇汗,ASIA,Free Agent,,,,
ころえもぉぉん,ASIA,Free Agent,,,,
GCBM GGK,ASIA,Free Agent,,,,
Σ.サマーサーフィン,ASIA,Free Agent,,,,
C9_Trona,ASIA,Free Agent,,,,
BRZ_SouGaming,ASIA,Free Agent,,,,
iaskillpoka,ASIA,Free Agent,,,,
Komechiﺕ,ASIA,Free Agent,,,,
A_sun,ASIA,Free Agent,,,,
Ac.TKplayer,ASIA,Free Agent,,,,
DreamZrn,ASIA,Free Agent,,,,
Rz.bomsan,ASIA,Free Agent,,,,
liryC,ASIA,Free Agent,,,,
BG かわいいぽんぺSG,ASIA,Free Agent,,,,
Refrɇt,ASIA,Free Agent,,,,
ਅਕਬਾਨਕੇਓ ਆਈਵਨਲ,ASIA,Free Agent,,,,
SV_Hootin.CN,ASIA,Free Agent,,,,
Autobahn 토 란,ASIA,Free Agent,,,,
とりですですｗｗｗｗｗｗｗｗｗｗ,ASIA,Free Agent,,,,
unreal Osechi,ASIA,Free Agent,,,,
CODE CR-Scarlet,ASIA,Free Agent,,,,
Rein is Ac,ASIA,Free Agent,,,,
NW_ちょっとまってちょこみんと,ASIA,Free Agent,,,,
THICCDADDY HELGA,ASIA,Free Agent,,,,
あすかいず,ASIA,Free Agent,,,,
Comi風,ASIA,Free Agent,,,,
Hydra_ZeuX 1HP,ASIA,Free Agent,,,,
AlterEgo.Mev,ASIA,Free Agent,,,,
童帝王ばにらsan,ASIA,Free Agent,,,,
Weetakegames.,ASIA,Free Agent,,,,
zoomeyツ,ASIA,Free Agent,,,,
BLS がちがち NinGDO,ASIA,Free Agent,,,,
cxv.Puzzle,ASIA,Free Agent,,,,
одинокий сФынка,ASIA,Free Agent,,,,
Liberta ぼくるくる,ASIA,Free Agent,,,,
4shly,ASIA,Free Agent,,,,
SV_Saber.CN,ASIA,Free Agent,,,,
Physecks,ASIA,Free Agent,,,,
BB FUKA,ASIA,Free Agent,,,,
あずりえる,ASIA,Free Agent,,,,
I am TienND,ASIA,Free Agent,,,,
KINGzzzzx,ASIA,Free Agent,,,,
ちとせww,ASIA,Free Agent,,,,
ANL-Aekou,ASIA,Free Agent,,,,
CieL ひろてぃー,ASIA,Free Agent,,,,
Liebe.zýna,ASIA,Free Agent,,,,
Mathew444,ASIA,Free Agent,,,,
Loski HarlemO,ASIA,Free Agent,,,,
IG_Mei.CN,ASIA,Free Agent,,,,
steady -_-,ASIA,Free Agent,,,,
Hari.xxz,ASIA,Free Agent,,,,
HN-Bunta,ASIA,Free Agent,,,,
cresc.べるとろ,ASIA,Free Agent,,,,
僕はタコだよcb,ASIA,Free Agent,,,,
welqu,ASIA,Free Agent,,,,
Winners Vicx,ASIA,Free Agent,,,,
Ventz is kawaii,ASIA,Free Agent,,,,
Goodbye smile gg,ASIA,Free Agent,,,,
IMP WarOGod,ASIA,Free Agent,,,,
Rz.MrCrystal X,ASIA,Free Agent,,,,
GCBM BoKyu,ASIA,Free Agent,,,,
BaiYang.,ASIA,Free Agent,,,,
SST sio,ASIA,Free Agent,,,,
SvR.はすきぃYouTube,ASIA,Free Agent,,,,
茶漬け_JP,ASIA,Free Agent,,,,
Aiddle AmEYOIN,ASIA,Free Agent,,,,
SV teaming,ASIA,Free Agent,,,,
Violet Dizarl,ASIA,Free Agent,,,,
CR.Arisakaaa,ASIA,Free Agent,,,,
NW_田邊 裕也と申しますッ,ASIA,Free Agent,,,,
ニセコイが好きなAlice QQ,ASIA,Free Agent,,,,
seopyun,ASIA,Free Agent,,,,
C9_Duty,ASIA,Free Agent,,,,
Monster_Chrom,ASIA,Free Agent,,,,
100 Ping No Wall,ASIA,Free Agent,,,,
Rz.鬼滅のあめれいん,ASIA,Free Agent,,,,
Riddle GoriX,ASIA,Free Agent,,,,
GL_GULICK,ASIA,Free Agent,,,,
Rdp Pipe,ASIA,Free Agent,,,,
Kibᴏ,ASIA,Free Agent,,,,
AlterEgo.KLOPZ,ASIA,Free Agent,,,,
MJF たけまるぅぅ,ASIA,Free Agent,,,,
DUALSHOCK４,ASIA,Free Agent,,,,
VegaS iwnl.,ASIA,Free Agent,,,,
Crysticfyqq,ASIA,Free Agent,,,,
Joniel.,ASIA,Free Agent,,,,
Mrs.Aimbotッ,ASIA,Free Agent,,,,
Ortensia Minty,ASIA,Free Agent,,,,
kawaiiぼくはるとーんㅎωㅎ,ASIA,Free Agent,,,,
RSG Maoo,ASIA,Free Agent,,,,
すーぱーすしや ツ,ASIA,Free Agent,,,,
RSG Ryzera,ASIA,Free Agent,,,,
Mzerツ,ASIA,Free Agent,,,,
Glanz_Nekorip,ASIA,Free Agent,,,,
ぼくえいむ,ASIA,Free Agent,,,,
RTG Visqu1n,ASIA,Free Agent,,,,
OJZ.Qjac No.1,ASIA,Free Agent,,,,
Weibo_Easy.CN,ASIA,Free Agent,,,,
kou_o,ASIA,Free Agent,,,,
鬼がかってるÐìz,ASIA,Free Agent,,,,
W-trY.M.,ASIA,Free Agent,,,,
native bot,ASIA,Free Agent,,,,
EVOS.Qbo POPMIE,ASIA,Free Agent,,,,
LeXy ReaLize,ASIA,Free Agent,,,,
MCL_Rebel,ASIA,Free Agent,,,,
SCARZ Akipotin_n,ASIA,Free Agent,,,,
かぼちゃばたけ,ASIA,Free Agent,,,,
xⅬqRphＷＷＷＷＷＷＷＷＷＷ,ASIA,Free Agent,,,,
しゃるく.,ASIA,Free Agent,,,,
デカポ戦士ちょこらぶ,ASIA,Free Agent,,,,
나 진짜 개 못해,ASIA,Free Agent,,,,
かなぴ大先輩,ASIA,Free Agent,,,,
Snoopy-PH,ASIA,Free Agent,,,,
WAW.NotWibu,ASIA,Free Agent,,,,
EVOS.Sams,ASIA,Free Agent,,,,
brokeboi adam,ASIA,Free Agent,,,,
FL.Spirit,ASIA,Free Agent,,,,
The Cotatu,ASIA,Free Agent,,,,
병역 노력地雷除去.adhd,ASIA,Free Agent,,,,
Vanddochi,ASIA,Free Agent,,,,
なえとる君,ASIA,Free Agent,,,,
ILL iwnl,ASIA,Free Agent,,,,
Rz.ドメスティックなちょこらぶ,ASIA,Free Agent,,,,
s1ck 幸,ASIA,Free Agent,,,,
Rdp Kame,ASIA,Free Agent,,,,
Maesar xd,ASIA,Free Agent,,,,
Pacify RaymarkPH,ASIA,Free Agent,,,,
Demon X -ZANE-,ASIA,Free Agent,,,,
Riddle Nisidera,ASIA,Free Agent,,,,
gash iwnl,ASIA,Free Agent,,,,
Rdp hakut,ASIA,Free Agent,,,,
SZ_KilluA,ASIA,Free Agent,,,,
SV_0I,ASIA,Free Agent,,,,
Baki_xoop,ASIA,Free Agent,,,,
柊 No1.ねろV,ASIA,Free Agent,,,,
TL-Nano,ASIA,Free Agent,,,,
Rz.剣聖ぺた,ASIA,Free Agent,,,,
woи,ASIA,Free Agent,,,,
Use Code_NinNin,ASIA,Free Agent,,,,
LZ nabongfs,ASIA,Free Agent,,,,
CR.Cornn,ASIA,Free Agent,,,,
Macyfishy,ASIA,Free Agent,,,,
SvR.クレンYouTube,ASIA,Free Agent,,,,
元ろるふたん,ASIA,Free Agent,,,,
Bot is fish,ASIA,Free Agent,,,,
irohaNiho,ASIA,Free Agent,,,,
ChimeraPH,ASIA,Free Agent,,,,
Space Infinity F,ASIA,Free Agent,,,,
VANC ICHIGO,ASIA,Free Agent,,,,
Rz.鬼滅のせるち,ASIA,Free Agent,,,,
Chubs.iwnl,ASIA,Free Agent,,,,
MJF A4なの,ASIA,Free Agent,,,,
Im NNM,ASIA,Free Agent,,,,
ttv.v1tmus,ASIA,Free Agent,,,,
クッキールーキー,ASIA,Free Agent,,,,
D1NK -ZANE-,ASIA,Free Agent,,,,
Ortensia MonJ,ASIA,Free Agent,,,,
NoNameGarbage,ASIA,Free Agent,,,,
WolfeyHyper,ASIA,Free Agent,,,,
柊 No4.Lightt,ASIA,Free Agent,,,,
fate qt,ASIA,Free Agent,,,,
qisury,ASIA,Free Agent,,,,
FR._.性犯罪者べんざ.幼女.,ASIA,Free Agent,,,,
KurehaFN,ASIA,Free Agent,,,,
Liberta ぼくラグナ,ASIA,Free Agent,,,,
rash -_-,ASIA,Free Agent,,,,
KOR きなこもちت,ASIA,Free Agent,,,,
Youtube Ac.RazL,ASIA,Free Agent,,,,
Unknown.しのぶ,ASIA,Free Agent,,,,
KING Sexyboy,ASIA,Free Agent,,,,
Astra めだまやき,ASIA,Free Agent,,,,
まぁずちゃむ,ASIA,Free Agent,,,,
Like Sparkle,ASIA,Free Agent,,,,
EZ Havik,ASIA,Free Agent,,,,
Weibo_Aduo.CN,ASIA,Free Agent,,,,
RSG Wisa,ASIA,Free Agent,,,,
remutaso,ASIA,Free Agent,,,,
SV_Gangsta.CN,ASIA,Free Agent,,,,
Ac 息子ビクトリー,ASIA,Free Agent,,,,
Twitter Okanuby.,ASIA,Free Agent,,,,
FR._.Aqxli iwnl,ASIA,Free Agent,,,,
Not Shaik,ASIA,Free Agent,,,,
crayon masao,ASIA,Free Agent,,,,
本間ひまわり,ASIA,Free Agent,,,,
ZEROSIA JP,ASIA,Free Agent,,,,
GCBM BellTick,ASIA,Free Agent,,,,
Not Stunt,ASIA,Free Agent,,,,
AbyChasoツ,ASIA,Free Agent,,,,
しなちゃんㅤ,ASIA,Free Agent,,,,
Ảrthur,ASIA,Free Agent,,,,
Col_鼻毛を抜きたいなおや,ASIA,Free Agent,,,,
Rz.殲滅のぜるくん,ASIA,Free Agent,,,,
FR._.Apxli iwnl,ASIA,Free Agent,,,,
BRZ_Seafo,ASIA,Free Agent,,,,
MrsGREEEEN,ASIA,Free Agent,,,,
Bobu xd,ASIA,Free Agent,,,,
Crooked Sienna,ASIA,Free Agent,,,,
Taturenyfishy,ASIA,Free Agent,,,,
Maufin xd,ASIA,Free Agent,,,,
DTN Killme,ASIA,Free Agent,,,,
EVOS.Qbo,ASIA,Free Agent,,,,
RVG_Acis,ASIA,Free Agent,,,,
Liberta えぬじー,ASIA,Free Agent,,,,
The Albedo,ASIA,Free Agent,,,,
ANBU.KygoFishy,ASIA,Free Agent,,,,
Ɍefrɇt,ASIA,Free Agent,,,,
CP_Dabzi,ASIA,Free Agent,,,,
NAKAMURAMM,ASIA,Free Agent,,,,
Gambit.leyyner,ASIA,Free Agent,,,,
RSG Hatella,ASIA,Free Agent,,,,
Natakuchaaa,ASIA,Free Agent,,,,
Rz.Bombclown,ASIA,Free Agent,,,,
SWIFT lucas,ASIA,Free Agent,,,,
U s e r A,ASIA,Free Agent,,,,
NEXUS_怪人王タラコ,ASIA,Free Agent,,,,
2SNgNl,ASIA,Free Agent,,,,
Evolve peNTa,ASIA,Free Agent,,,,
SV_hair.CN,ASIA,Free Agent,,,,
RRQ Hеrо Kappa,ASIA,Free Agent,,,,
Mnski A6ed,ASIA,Free Agent,,,,
Instinct History,ASIA,Free Agent,,,,
ANBU.sneakyFishy,ASIA,Free Agent,,,,
Frenzy.iwnl,ASIA,Free Agent,,,,
SCARZ_MuGI ㅎωㅎ,ASIA,Free Agent,,,,
KOR Destyle,ASIA,Free Agent,,,,
Dee Lanz,ASIA,Free Agent,,,,
さとこいずでゅあるしょっくよん,ASIA,Free Agent,,,,
Recerofn,ASIA,Free Agent,,,,
BG Kurara,ASIA,Free Agent,,,,
Use Code Kurse,ASIA,Free Agent,,,,
Ez Scrapy7331,ASIA,Free Agent,,,,
Liebe.ろど様 iwnl,ASIA,Free Agent,,,,
King.Sone,ASIA,Free Agent,,,,
SvR.たっとYouTube,ASIA,Free Agent,,,,
NotSai,ASIA,Free Agent,,,,
Lx1 Konoh4,ASIA,Free Agent,,,,
Allude iwnl,ASIA,Free Agent,,,,
MJF Zenith gzw,ASIA,Free Agent,,,,
Nwell buterbrod,ASIA,Free Agent,,,,
原罪の衝動,ASIA,Free Agent,,,,
siatan_dayo,ASIA,Free Agent,,,,
wow its beep,ASIA,Free Agent,,,,
MRenegadeYT,ASIA,Free Agent,,,,
K2 Rawzy,ASIA,Free Agent,,,,
BRZ_sciy,ASIA,Free Agent,,,,
寺田おし,ASIA,Free Agent,,,,
XvS_jackpot,ASIA,Free Agent,,,,
Violet Doly,ASIA,Free Agent,,,,
NeverMore.ista,ASIA,Free Agent,,,,
Scout Mackwood-,ASIA,Free Agent,,,,
Weibo_PangZi.CN,ASIA,Free Agent,,,,
きちきち.,ASIA,Free Agent,,,,
アリババァ,ASIA,Free Agent,,,,
I LIKE toothlees,ASIA,Free Agent,,,,
MaGuR_-o,ASIA,Free Agent,,,,
Buny iwnl,ASIA,Free Agent,,,,
rerepon ッ,ASIA,Free Agent,,,,
KZB Noo-san,ASIA,Free Agent,,,,
Ac はるく,ASIA,Free Agent,,,,
Rz.友達零式SEKOSAMA,ASIA,Free Agent,,,,
上からの太陽光発電ｗｗｗ,ASIA,Free Agent,,,,
New Gaymer,ASIA,Free Agent,,,,
Shinckyfishy,ASIA,Free Agent,,,,
Ac.TayTayッッ,ASIA,Free Agent,,,,
flo1zy buterbrod,ASIA,Free Agent,,,,
ゆるふわふらっと,ASIA,Free Agent,,,,
SWIFT toggle,ASIA,Free Agent,,,,
Ghost かおる,ASIA,Free Agent,,,,
Märtý,ASIA,Free Agent,,,,
BotHallo,ASIA,Free Agent,,,,
zenoxㅤ,ASIA,Free Agent,,,,
Pëćø,ASIA,Free Agent,,,,
4KPEC_C iww,ASIA,Free Agent,,,,
ピンクの悪魔カ一ビィ,ASIA,Free Agent,,,,
Sternlicht.,ASIA,Free Agent,,,,
llllIlIlIlIlIlI,ASIA,Free Agent,,,,
Ac.FUDEN,ASIA,Free Agent,,,,
SqeR じゅいず,ASIA,Free Agent,,,,
SV_Gtea.CN,ASIA,Free Agent,,,,
Strafe is sus,ASIA,Free Agent,,,,
Misty Aim,ASIA,Free Agent,,,,
MiTH_MUSTACH3z,ASIA,Free Agent,,,,
5kyfull,ASIA,Free Agent,,,,
柊 No2.Miv4t,ASIA,Free Agent,,,,
GS_taaku,ASIA,Free Agent,,,,
SquadZy -ZANE-,ASIA,Free Agent,,,,
FL.Salvo,ASIA,Free Agent,,,,
brokeboi wh1te,ASIA,Free Agent,,,,
M_Hungry,ASIA,Free Agent,,,,
StēāÐÐý,ASIA,Free Agent,,,,
VegaS iwnl,ASIA,Free Agent,,,,
せれにうむ,ASIA,Free Agent,,,,
AlterEgo.nomfu,ASIA,Free Agent,,,,
Altima overStun,ASIA,Free Agent,,,,
Instinct Nest,ASIA,Free Agent,,,,
RSG Invoke,ASIA,Free Agent,,,,
Selia_x,ASIA,Free Agent,,,,
VANC RaMu,ASIA,Free Agent,,,,
SV_peach.CN,ASIA,Free Agent,,,,
Col_Akairo YT,ASIA,Free Agent,,,,
KENTAch-YOUTUBE,ASIA,Free Agent,,,,
ANBU.Howl,ASIA,Free Agent,,,,
まちょ ッ,ASIA,Free Agent,,,,
ドメスティックな菊池,ASIA,Free Agent,,,,
BB Nuub,ASIA,Free Agent,,,,
çañ,ASIA,Free Agent,,,,
Нубас l0GGОN,ASIA,Free Agent,,,,
ひだまりポカポカ キュアロゼッタ,ASIA,Free Agent,,,,
ttv JustMeKev.,ASIA,Free Agent,,,,
Σ.Mikoya,ASIA,Free Agent,,,,
loserA iwnl,ASIA,Free Agent,,,,
BG Mayo,ASIA,Free Agent,,,,
MCL_Pinokio,ASIA,Free Agent,,,,
hisoooo,ASIA,Free Agent,,,,
FA GilbyMars,ASIA,Free Agent,,,,
HÄTĘ,ASIA,Free Agent,,,,
RVG_Kushi,ASIA,Free Agent,,,,
Rz.剣聖たこ,ASIA,Free Agent,,,,
2lIﾂ,ASIA,Free Agent,,,,
HN-Tempura,ASIA,Free Agent,,,,
Gambit.Night Owl,ASIA,Free Agent,,,,
Breeeze_びちゃ,ASIA,Free Agent,,,,
Rz.鬼滅のじゅえる,ASIA,Free Agent,,,,
Col はいぱー,ASIA,Free Agent,,,,
SCARZ_Lise ㅎㅅㅎ,ASIA,Free Agent,,,,
GL_Shiras,ASIA,Free Agent,,,,
Riddle Aiz,ASIA,Free Agent,,,,
kii_strawberry,ASIA,Free Agent,,,,
,,,,,,
,,,,,,
TOP_Banny iwnl,ASIA,OP GAMING,South Korea,KB&M,18,
Meta Peterpan,ASIA,Meta Gaming,South Korea,KB&M,18,
Newbee_xMende,ASIA,Newbee,China,KB&M,,
NewbeeXXM,ASIA,Newbee,China,KB&M,,
TriggerQQ Flame,ASIA,Trigger QQ,Viet Nam,KB&M,,
TriggerQQ Uniq,ASIA,Trigger QQ,Viet Nam,KB&M,,
dk iwnl,BR,Cloud 9,Brazil,KB&M,22,
CODE NICKSSS,BR,Cloud 9,Brazil,KB&M,13,
pfzin,BR,W7M Gaming,Brazil,KB&M,20,
wisheydp,BR,Free Agent,Brazil,KB&M,15,
GusTavox8,BR,Free Agent,Brazil,KB&M,,
Lasers is bad,BR,Free Agent,Brazil,KB&M,18,
CODE leleo,BR,Free Agent,Brazil,KB&M,16,
xown iwnl-,BR,9z,Argentina,KB&M,16,
9z kıng,BR,9z,Argentina,,,
Atlantis K1nzell,EU,Team Atlantis,Slovenia,KB&M,16,
NRG benjуfishу,EU,NRG Esports,United Kingdom,KB&M,15,
Lootboy Mexe,EU,Lootboy eSport,United Kingdom,KB&M,16,
Fnatic smeef,EU,Fnatic,United Kingdom,KB&M,18,
Secret_Mongraal,EU,FaZe Clan,United Kingdom,KB&M,14,
E11 itemm,EU,E11 Gaming,United Kingdom,KB&M,16,
Atlantis Tuckz,EU,Team Atlantis,United Kingdom,KB&M,20,
TTVCoreGamingg,EU,Free Agent,United Kingdom,KB&M,21,
Solary Airwaks,EU,Solary,Switzerland,KB&M,24,
Solary Kinstaar,EU,Solary,Switzerland,KB&M,19,
LeStream Vato,EU,LeStream Esport,Switzerland,KB&M,19,
BTL 4zr,EU,Cooler Esport,Switzerland,KB&M,14,
NRG MrSavageM,EU,NRG Esports,Norway,KB&M,14,
COOLER Nyhrox,EU,Cooler Esport,Norway,KB&M,16,
Gambit.fwexY,EU,Gambit Esports,Germany,KB&M,16,
Fledermoys,EU,Free Agent,Germany,KB&M,18,
Derox.,EU,Free Agent,Germany,KB&M,14,
dMIND.teeq,EU,Dynamind,Poland,KB&M,16,
luKi tjk,EU,Free Agent,Poland,KB&M,15,
E11 Tschiiinken,EU,E11 Gaming,Austria,KB&M,18,
E11 Stompy,EU,E11 Gaming,Austria,KB&M,17,
Eon RedRush,EU,Executors One,Lithuania,KB&M,15,
Tchub_,EU,Become Legends,Sweden,KB&M,23,
VHV Crue,EU,Valhalla Vikings,Sweden,KB&M,16,
VHV Chapix,EU,Valhalla Vikings,Sweden,KB&M,15,
RBK LeftEye,EU,Raised By Kings,Sweden,KB&M,21,
Eon wakie,EU,Executors One,Sweden,KB&M,14,
Eon znappy,EU,Executors One,Sweden,KB&M,15,
Erouce,EU,Free Agent,Sweden,Controller,18,
TQ Prisi0n3r0,EU,Team Queso,Spain,KB&M,19,
FaZe Vorwenn,EU,FaZe Clan,Spain,KB&M,20,
VP JAMSIDE,EU,Virtus pro,Russia,KB&M,17,
Gambit.letw1k3,EU,Gambit Esports,Russia,KB&M,14,
hREDS BELAEU,EU,Helsinki Reds,Finland,KB&M,23,
coL Punisher,NAW,compLexity Gaming,France,KB&M,23,
coL Punisher,NAE,compLexity Gaming,France,KB&M,23,
TrainH Robabz,EU,Train Hard,France,KB&M,14,
TrainH BlastRR,EU,Train Hard,France,KB&M,16,
Solary Hunter,EU,Solary,France,KB&M,19,
LeStream Blaxou,EU,LeStream Esport,France,KB&M,17,
LеStrеam Nayte,EU,LeStream Esport,France,KB&M,16,
LeStream TheVic,EU,LeStream Esport,France,KB&M,,
LeStream Skite,EU,LeStream Esport,France,KB&M,,
Snayzy,EU,Free Agent,France,KB&M,16,
Oslo.,EU,Free Agent,France,KB&M,20,
Atlantis Mitr0,EU,Team Atlantis,Netherlands,KB&M,17,
Lnuef,EU,Free Agent,Netherlands,KB&M,17,
lolb0om,EU,Free Agent,Ireland,KB&M,16,
Lootboy Skram,EU,Lootboy eSport,Denmark,KB&M,19,
Secret_Domentos,EU,Team Secret,Latvia,KB&M,18,
VP 7ssk7,EU,Virtus pro,Belarus,KB&M,20,
Liquid Riversan,NAW,Team Liquid,United States,KB&M,16,
KNG little,NAW,Team KNG,United States,KB&M,,
KNG Jay.,NAW,Team KNG,United States,KB&M,13,
Ghost Aydan,NAW,Ghost Gaming,United States,Controller,19,
coL Lanjok,NAW,compLexity Gaming,United States,KB&M,17,
CLG psalm,NAW,Counter Logic Gaming,United States,KB&M,24,
1400 Pika,NAW,World Best Gaming,United States,KB&M,20,
1400 Rhux UwU,NAW,World Best Gaming,United States,KB&M,24,
Arkhram1x,NAW,100 Thieves,United States,KB&M,15,
USE CODE PZUHS,NAW,Free Agent,United States,KB&M,17,
4DRStorm.,NAW,Free Agent,United States,KB&M,16,
TSM_Comadon,NAE,Team Solomid,United States,KB&M,14,
TSM_Zexrow,NAE,Team Solomid,United States,KB&M,18,
RS clarityG,NAE,Riot Squad Esports,United States,KB&M,18,
MSF Clix,NAE,Misfits Gaming,United States,KB&M,14,
LZR Kreo,NAE,Lazarus Esports,United States,KB&M,18,
Liquid Riversan,NAE,Team Liquid,United States,KB&M,16,
Liquid Vivid,NAE,Team Liquid,United States,KB&M,21,
KNG Unknown,NAE,Team KNG,United States,Controller,15,
Ghost Bizzle,NAE,Ghost Gaming,United States,KB&M,21,
Envy Bucke,NAE,Team Envy,United States,KB&M,15,
coL Lanjok,NAE,compLexity Gaming,United States,KB&M,17,
coL MackWood,NAE,compLexity Gaming,United States,KB&M,17,
CODE SEN-Aspect,NAE,Sentinels,United States,KB&M,16,
CLG psalm,NAE,Counter Logic Gaming,United States,KB&M,24,
1400 Pika,NAE,World Best Gaming,United States,KB&M,20,
1400 Rhux UwU,NAE,World Best Gaming,United States,KB&M,24,
100T Klass,NAE,100 Thieves,United States,KB&M,16,
100T Elevate,NAE,100 Thieves,United States,KB&M,17,
100T Ceice,NAE,100 Thieves,United States,KB&M,18,
Nate Hill,NAE,FaZe Clan,United States,KB&M,24,
FaZe Megga.,NAE,FaZe Clan,United States,KB&M,14,
FaZe Dubs.,NAE,FaZe Clan,United States,KB&M,16,
E11 BlooTea,NAE,E11 Gaming,United States,KB&M,23,
Touzii,NAE,Free Agent,United States,Controller,15,
RoAtDW,NAE,Free Agent,United States,KB&M,16,
Tfue,NAE,Free Agent,United States,KB&M,21,
KeysFN,NAE,Free Agent,United States,KB&M,18,
RogueShark_,NAE,Free Agent,United States,KB&M,17,
Eclipsae,NAE,Free Agent,United States,KB&M,,
Kawzmik,NAE,Free Agent,United States,Controller,14,
