Player,RegionCode,Team,Nationality,KbmOrController,Age,Twitter
ﾍﾟﾝﾀｷﾙ田中,ASIA,Free Agent,,,,
ポアラのマーチ,ASIA,Free Agent,,,,
ぼくえいむ,ASIA,Free Agent,,,,
まぁずちゃむ,ASIA,Free Agent,,,,
まいざくらさまのどれい,ASIA,Free Agent,,,,
まちょ ッ,ASIA,Free Agent,,,,
みらどっぐPAD,ASIA,Free Agent,,,,
ゆるふわふらっと,ASIA,Free Agent,,,,
ラッパー a.k.a.berry,ASIA,Free Agent,,,,
りべるた やまだ,ASIA,Free Agent,,,,
ろるちゃ.,ASIA,Free Agent,,,,
わるきゅーれしゃぷえもん,ASIA,Free Agent,,,,
나 진짜 개 못해,ASIA,Free Agent,,,,
병역 노력地雷除去.adhd,ASIA,Free Agent,,,,
육봉다리봉다리육,ASIA,Free Agent,,,,
上からの太陽光発電ｗｗｗ,ASIA,Free Agent,,,,
令和 is mokou,ASIA,Free Agent,,,,
偵察兵傻子,ASIA,Free Agent,,,,
僕はタコだよcb,ASIA,Free Agent,,,,
元ろるふたん,ASIA,Free Agent,,,,
原罪の衝動,ASIA,Free Agent,,,,
허풍당당,ASIA,Free Agent,,,,
実家.しぐれにjp,ASIA,Free Agent,,,,
寺田おし,ASIA,Free Agent,,,,
斗鱼1695583老猫,ASIA,Free Agent,,,,
日の呼吸 寐莝亞,ASIA,Free Agent,,,,
本間ひまわり,ASIA,Free Agent,,,,
柊 niyanko,ASIA,Free Agent,,,,
柊 No1.ねろV,ASIA,Free Agent,,,,
柊 No2.Miv4t,ASIA,Free Agent,,,,
柊 No4.Lightt,ASIA,Free Agent,,,,
神之愛,ASIA,Free Agent,,,,
童帝王ばにらsan,ASIA,Free Agent,,,,
茶漬け_JP,ASIA,Free Agent,,,,
鬼がかってるÐìz,ASIA,Free Agent,,,,
1.0011E+14,BR,Free Agent,,,,
01072k19,BR,Free Agent,,,,
11y Player,BR,Free Agent,,,,
13y Player iwnl,BR,Free Agent,,,,
1440x900 tryhard,BR,Free Agent,,,,
1DibraldinhO,BR,Free Agent,,,,
1Heitor,BR,Free Agent,,,,
41 is unbeatable,BR,Free Agent,,,,
9z kıng,BR,Free Agent,,,,
9z Lagarto,BR,Free Agent,,,,
9z Leobas,BR,Free Agent,,,,
9z leonzhett,BR,Free Agent,,,,
9z PatØ,BR,Free Agent,,,,
9z santidead,BR,Free Agent,,,,
9z Twayko,BR,Free Agent,,,,
9z zEkØ,BR,Free Agent,,,,
9z Zzk7,BR,Free Agent,,,,
a dos g germán,BR,Free Agent,,,,
A2G NotDario,BR,Free Agent,,,,
A2G Tinchø,BR,Free Agent,,,,
A2G ZiZøu,BR,Free Agent,,,,
AaronGomezR,BR,Free Agent,,,,
Abacatinho ツ,BR,Free Agent,,,,
AbreuHERE.,BR,Free Agent,,,,
AceLinichu,BR,Free Agent,,,,
Acid Calop,BR,Free Agent,,,,
ad1K1Ng,BR,Free Agent,,,,
AE l Exterminia,BR,Free Agent,,,,
AE l Ghost,BR,Free Agent,,,,
AE l Meguita,BR,Free Agent,,,,
AE l NKØ,BR,Free Agent,,,,
Afrokz1-.SaYan,BR,Free Agent,,,,
AGØ amir1,BR,Free Agent,,,,
AGØ angrykørea,BR,Free Agent,,,,
AGØ DƐMON7X,BR,Free Agent,,,,
AGØ tuusa,BR,Free Agent,,,,
AGØ zqull,BR,Free Agent,,,,
Agressivє,BR,Free Agent,,,,
AgroPescaJacaré,BR,Free Agent,,,,
Agüs,BR,Free Agent,,,,
Agussed,BR,Free Agent,,,,
akssj,BR,Free Agent,,,,
aleeko.jj,BR,Free Agent,,,,
Alemaozinツ,BR,Free Agent,,,,
Alexandeh,BR,Free Agent,,,,
Andreoli-,BR,Free Agent,,,,
andy press w,BR,Free Agent,,,,
AnzyFPS,BR,Free Agent,,,,
Apenas Mastersan,BR,Free Agent,,,,
Aryuk Need Duo,BR,Free Agent,,,,
ativik,BR,Free Agent,,,,
Atlantis KayGro,BR,Free Agent,,,,
AVILAAAAAAAAAAA,BR,Free Agent,,,,
awayssj,BR,Free Agent,,,,
Baackz iwnl-,BR,Free Agent,,,,
baby hakura,BR,Free Agent,,,,
back.dll9,BR,Free Agent,,,,
bad luck rustyk,BR,Free Agent,,,,
BadLuck TommyMDQ,BR,Free Agent,,,,
Balentarob,BR,Free Agent,,,,
Barboysa Lee,BR,Free Agent,,,,
Barryzeera X,BR,Free Agent,,,,
batata fritaaaaa,BR,Free Agent,,,,
Bensiman.,BR,Free Agent,,,,
bezeUM,BR,Free Agent,,,,
BG Yahiiko,BR,Free Agent,,,,
BgT Beater,BR,Free Agent,,,,
BgT GuiWars,BR,Free Agent,,,,
BH Dellingeer,BR,Free Agent,,,,
Binho Ω,BR,Free Agent,,,,
BK_Jair_JiN,BR,Free Agent,,,,
blakh iwnl-,BR,Free Agent,,,,
BOMGUILAOPEDRERO,BR,Free Agent,,,,
bootleg tinc-,BR,Free Agent,,,,
BreadthinG,BR,Free Agent,,,,
BRT CrowNight TV,BR,Free Agent,,,,
BRT KingPapa FB,BR,Free Agent,,,,
BRT Nxchou,BR,Free Agent,,,,
ByPelad1t0,BR,Free Agent,,,,
Bёnzy,BR,Free Agent,,,,
C9T-illuminari,BR,Free Agent,,,,
Cadu Spams L2,BR,Free Agent,,,,
CallMeMaleta,BR,Free Agent,,,,
calma meguelzin,BR,Free Agent,,,,
calma shaadow,BR,Free Agent,,,,
Campesino pobre,BR,Free Agent,,,,
carlin axeddy,BR,Free Agent,,,,
castor.dll9,BR,Free Agent,,,,
CeS ƒausto,BR,Free Agent,,,,
CeS Gargamel,BR,Free Agent,,,,
Chipî,BR,Free Agent,,,,
Chuni 笨,BR,Free Agent,,,,
ClassyCat.,BR,Free Agent,,,,
Clipnode,BR,Free Agent,,,,
CluTch13 -iwnl-,BR,Free Agent,,,,
CODE AimCTV,BR,Free Agent,,,,
CODE Enzinho13,BR,Free Agent,,,,
CODE FAKKZ,BR,Free Agent,,,,
CODE leleo,BR,Free Agent,Brazil,KB&M,16,
CODE LUCOBOY,BR,Free Agent,,,,
code modestin,BR,Free Agent,,,,
CODE NICKSSS,BR,Free Agent,Brazil,KB&M,13,
Code TCH-Jeader,BR,Free Agent,,,,
CODE Wîngz,BR,Free Agent,,,,
code WRR,BR,Free Agent,,,,
CODE ZOTIEBOY,BR,Free Agent,,,,
ColdRoque_,BR,Free Agent,,,,
criticaL Dio,BR,Free Agent,,,,
criticaL Newt,BR,Free Agent,,,,
criticaL Sanku,BR,Free Agent,,,,
criticaL 神 lequɘ,BR,Free Agent,,,,
Cruscah,BR,Free Agent,,,,
CryBABYskrrt,BR,Free Agent,,,,
CTG NinhoBR,BR,Free Agent,,,,
CTG Weliaz,BR,Free Agent,,,,
cоca,BR,Free Agent,,,,
D4 is unbeatable,BR,Free Agent,,,,
DaccNoventa,BR,Free Agent,,,,
Damage.-13,BR,Free Agent,,,,
Daraker,BR,Free Agent,,,,
darkz - SA,BR,Free Agent,,,,
dated by dte,BR,Free Agent,,,,
DC Masteer,BR,Free Agent,,,,
DC MysticK,BR,Free Agent,,,,
DC neon ッ,BR,Free Agent,,,,
DE4D Strong,BR,Free Agent,,,,
Defavv.,BR,Free Agent,,,,
dekomeister,BR,Free Agent,,,,
Diamondвoy,BR,Free Agent,,,,
Diecoh Fan,BR,Free Agent,,,,
DigoFlexBro,BR,Free Agent,,,,
DioliØツ,BR,Free Agent,,,,
dk iwnl,BR,Free Agent,Brazil,KB&M,22,
dks Chanchox,BR,Free Agent,,,,
dks Fabian1816,BR,Free Agent,,,,
Doopply,BR,Free Agent,,,,
DraX 3zeQ-,BR,Free Agent,,,,
draxxboy xd,BR,Free Agent,,,,
DRG Nobody Cares,BR,Free Agent,,,,
DRG VIVA CHILE,BR,Free Agent,,,,
Dropper-.,BR,Free Agent,,,,
DS BR Vitinho,BR,Free Agent,,,,
DS Jefesito12,BR,Free Agent,,,,
DS_MagnusC.T_T,BR,Free Agent,,,,
Dsttyn_,BR,Free Agent,,,,
Ducky M,BR,Free Agent,,,,
dxckyz bro,BR,Free Agent,,,,
Dydy -,BR,Free Agent,,,,
dyfsssj,BR,Free Agent,,,,
Dz Chirinocr14,BR,Free Agent,,,,
Dz Furion,BR,Free Agent,,,,
Dz Kapco,BR,Free Agent,,,,
Dz Matuu,BR,Free Agent,,,,
Dz Ｐａｔｃｈ,BR,Free Agent,,,,
dz the creator,BR,Free Agent,,,,
Dеku,BR,Free Agent,,,,
É o Bad,BR,Free Agent,,,,
Ed a maaaaquina,BR,Free Agent,,,,
ego ego ego ego,BR,Free Agent,,,,
Einsten01.,BR,Free Agent,,,,
ElBrabo電,BR,Free Agent,,,,
ElMask電,BR,Free Agent,,,,
elіminated,BR,Free Agent,,,,
ENG Lufer,BR,Free Agent,,,,
ENG Meyzan,BR,Free Agent,,,,
Eslipnot,BR,Free Agent,,,,
estevin46,BR,Free Agent,,,,
EU USO ADBLOCK,BR,Free Agent,,,,
EU VEJO AD,BR,Free Agent,,,,
Exileyd,BR,Free Agent,,,,
Expert iwnl-,BR,Free Agent,,,,
ez 4 blackoutz,BR,Free Agent,,,,
EZezinN.,BR,Free Agent,,,,
F4T Lost,BR,Free Agent,,,,
Faahfishy,BR,Free Agent,,,,
Facu iwnl- ツ,BR,Free Agent,,,,
faeu.,BR,Free Agent,,,,
faithøutz.exe,BR,Free Agent,,,,
Fallfishy X,BR,Free Agent,,,,
Fallsz,BR,Free Agent,,,,
fanatiicz.171,BR,Free Agent,,,,
fazеr,BR,Free Agent,,,,
Fedeee27,BR,Free Agent,,,,
Feines Lächeln ㅤ,BR,Free Agent,,,,
felipersa judas,BR,Free Agent,,,,
FelipersaNYC,BR,Free Agent,,,,
Filipeвoy,BR,Free Agent,,,,
FireLINDU,BR,Free Agent,,,,
flexingssj,BR,Free Agent,,,,
flownask71,BR,Free Agent,,,,
FN lS A JOKE,BR,Free Agent,,,,
FN WC is a joke,BR,Free Agent,,,,
fnehuen gaap,BR,Free Agent,,,,
Forest بہترین,BR,Free Agent,,,,
forweark,BR,Free Agent,,,,
Foxxy piá,BR,Free Agent,,,,
FP ULUZO,BR,Free Agent,,,,
FR Project_x,BR,Free Agent,,,,
Frаns,BR,Free Agent,,,,
FTF Sphinix,BR,Free Agent,,,,
funizera,BR,Free Agent,,,,
FUSION fløW,BR,Free Agent,,,,
FUSION RedbullK,BR,Free Agent,,,,
Fuz1on L2,BR,Free Agent,,,,
Fx Chinoo,BR,Free Agent,,,,
FX CICCA iwnl-,BR,Free Agent,,,,
Fx franzez,BR,Free Agent,,,,
Fx LinternA,BR,Free Agent,,,,
Fαchα btw,BR,Free Agent,,,,
G.V. RaFaaaA,BR,Free Agent,,,,
G.V. sheco,BR,Free Agent,,,,
gaap Palermoo,BR,Free Agent,,,,
Gabriel Costento,BR,Free Agent,,,,
Gabriel Faawk,BR,Free Agent,,,,
Gabrielh99 L2 L2,BR,Free Agent,,,,
gbL xd,BR,Free Agent,,,,
GDDF redlee,BR,Free Agent,,,,
GDDF sushy,BR,Free Agent,,,,
GeoMHZ BANDIDO,BR,Free Agent,,,,
GF Softe,BR,Free Agent,,,,
gg flowzy,BR,Free Agent,,,,
giio.sz,BR,Free Agent,,,,
GOAT pronextt l2,BR,Free Agent,,,,
GOAT ttvLiloppes,BR,Free Agent,,,,
gol quadrado 2.0,BR,Free Agent,,,,
GøldeN_,BR,Free Agent,,,,
Gordefishy,BR,Free Agent,,,,
gørdiNN,BR,Free Agent,,,,
Gregorio.,BR,Free Agent,,,,
gtN 144hz,BR,Free Agent,,,,
GUARDIAN_whith,BR,Free Agent,,,,
Guilha qDizes nè,BR,Free Agent,,,,
ɠuizin.,BR,Free Agent,,,,
GUNEEEVES,BR,Free Agent,,,,
GusTavox8,BR,Free Agent,Brazil,KB&M,,
gusty iwnl,BR,Free Agent,,,,
Ğustyx,BR,Free Agent,,,,
Ｈ2Ｋ ＴＯＲＭＥＮＴＵＳ,BR,Free Agent,,,,
HAHAHAHAHAHAj,BR,Free Agent,,,,
Heavy_Spxctre,BR,Free Agent,,,,
HEHExpeita,BR,Free Agent,,,,
Hi im Büzzy,BR,Free Agent,,,,
HK Sayclon,BR,Free Agent,,,,
hMbㅤ,BR,Free Agent,,,,
Ht_Spectre,BR,Free Agent,,,,
huguinnhou,BR,Free Agent,,,,
Hundred-,BR,Free Agent,,,,
Hykuo,BR,Free Agent,,,,
HYMS_Feña23,BR,Free Agent,,,,
i nееd you,BR,Free Agent,,,,
ianviking46,BR,Free Agent,,,,
ᴅᴇɪʙᴏ.ꜱᴀᴍᴀ,BR,Free Agent,,,,
iCabbb,BR,Free Agent,,,,
iceezy.,BR,Free Agent,,,,
IDK BrYANN,BR,Free Agent,,,,
IDK Duduh,BR,Free Agent,,,,
IDK Hoskes,BR,Free Agent,,,,
IDK Por Nada,BR,Free Agent,,,,
IFranco-_43,BR,Free Agent,,,,
ig mvtiip,BR,Free Agent,,,,
ig ssebacl,BR,Free Agent,,,,
iG tekitai flexx,BR,Free Agent,,,,
iG tenps.,BR,Free Agent,,,,
Igo is good,BR,Free Agent,,,,
ᴍɪʟᴇs ᴍᴏʀᴀʟᴇs,BR,Free Agent,,,,
im too lucky bro,BR,Free Agent,,,,
Insovnia mvp,BR,Free Agent,,,,
isBrockez,BR,Free Agent,,,,
ISG Gaunelis,BR,Free Agent,,,,
ISG S6nti jjasj,BR,Free Agent,,,,
Isurus Untouch,BR,Free Agent,,,,
jere.-.,BR,Free Agent,,,,
Jerry 삼,BR,Free Agent,,,,
JKS MaTsu,BR,Free Agent,,,,
JKS Maurø,BR,Free Agent,,,,
JKS Vonglummer,BR,Free Agent,,,,
JLZIN itmf,BR,Free Agent,,,,
JnE_tuti YT,BR,Free Agent,,,,
Joaw0w,BR,Free Agent,,,,
ＪＯＳＳＨＥ,BR,Free Agent,,,,
jotadiе,BR,Free Agent,,,,
jpsk1ng,BR,Free Agent,,,,
Juanzinвoy,BR,Free Agent,,,,
K B R BAD,BR,Free Agent,,,,
kaizerssj,BR,Free Agent,,,,
kajota a lenda,BR,Free Agent,,,,
KallutoCON3,BR,Free Agent,,,,
Kappucha,BR,Free Agent,,,,
kar1cz,BR,Free Agent,,,,
Kayky Games_KGS,BR,Free Agent,,,,
kewyn ninja,BR,Free Agent,,,,
Kezuy,BR,Free Agent,,,,
KF-MrTigreXpL,BR,Free Agent,,,,
Khrawn.,BR,Free Agent,,,,
killed by dnk,BR,Free Agent,,,,
KinMG,BR,Free Agent,,,,
KLG Berteyr,BR,Free Agent,,,,
KLG GаstоИ,BR,Free Agent,,,,
KLG n1cof,BR,Free Agent,,,,
KLG Stellar,BR,Free Agent,,,,
KLG Zenxit,BR,Free Agent,,,,
KLG Zoom,BR,Free Agent,,,,
kNgted 神,BR,Free Agent,,,,
KNZ1.,BR,Free Agent,,,,
Kotash Spams L2ツ,BR,Free Agent,,,,
ktz iwnl,BR,Free Agent,,,,
kudasai 彡,BR,Free Agent,,,,
kurтz,BR,Free Agent,,,,
L2Tallami,BR,Free Agent,,,,
LaF PoPoT0,BR,Free Agent,,,,
Lasers is bad,BR,Free Agent,Brazil,KB&M,18,
LastZombie-_,BR,Free Agent,,,,
LautÂ iwnl-,BR,Free Agent,,,,
lekmalucone,BR,Free Agent,,,,
Leozinn BANDIDO,BR,Free Agent,,,,
lepz1,BR,Free Agent,,,,
Levi - SA,BR,Free Agent,,,,
lichq,BR,Free Agent,,,,
lief21,BR,Free Agent,,,,
LisperaƝ,BR,Free Agent,,,,
lizarb iwnl,BR,Free Agent,,,,
llm lucky,BR,Free Agent,,,,
Lockhead Agussz,BR,Free Agent,,,,
Lockhead Crawler,BR,Free Agent,,,,
Lockhead miNNN,BR,Free Agent,,,,
Lockhead Tacser,BR,Free Agent,,,,
loIo5,BR,Free Agent,,,,
ʟone,BR,Free Agent,,,,
Lookz.,BR,Free Agent,,,,
LOOW btw,BR,Free Agent,,,,
loqqtyboy,BR,Free Agent,,,,
lorɑx,BR,Free Agent,,,,
ɮʀʟ Mysti,BR,Free Agent,,,,
ɮʀʟ Okammi,BR,Free Agent,,,,
LTA Generall,BR,Free Agent,,,,
Lucãσ,BR,Free Agent,,,,
Luchi Spams L2ツ,BR,Free Agent,,,,
LuckyJo.,BR,Free Agent,,,,
luq47,BR,Free Agent,,,,
luxzeraa,BR,Free Agent,,,,
lєvy,BR,Free Agent,,,,
MAGNO Aprueba,BR,Free Agent,,,,
MAGNO Relic,BR,Free Agent,,,,
MAke MAke MAke,BR,Free Agent,,,,
MalokaLINDU,BR,Free Agent,,,,
mandanude sette,BR,Free Agent,,,,
mandanude xacau,BR,Free Agent,,,,
ManiacoDaMinigun,BR,Free Agent,,,,
Marechal ツ,BR,Free Agent,,,,
markesp - 爆头,BR,Free Agent,,,,
Matilesca iwnl-,BR,Free Agent,,,,
MatthWake,BR,Free Agent,,,,
Maxwell hehe xd,BR,Free Agent,,,,
MBeWonder,BR,Free Agent,,,,
mega .,BR,Free Agent,,,,
memed lul,BR,Free Agent,,,,
MHGZIN BAD,BR,Free Agent,,,,
millionaire bz,BR,Free Agent,,,,
MIRKOBØY,BR,Free Agent,,,,
Mirolla,BR,Free Agent,,,,
mojak.,BR,Free Agent,,,,
mst is mst,BR,Free Agent,,,,
N1CKN,BR,Free Agent,,,,
n1hxk iwnl-,BR,Free Agent,,,,
nada killed by,BR,Free Agent,,,,
não irei tiltar,BR,Free Agent,,,,
ndp.,BR,Free Agent,,,,
Neguin Z1 iwnl,BR,Free Agent,,,,
Nesbro on Youtub,BR,Free Agent,,,,
NEW REVEEXXX,BR,Free Agent,,,,
Ng3 - BengaBØI,BR,Free Agent,,,,
Ng3 - huguiи S2,BR,Free Agent,,,,
Ng3 - LucasBØY,BR,Free Agent,,,,
Ng3 - Lurkeerr,BR,Free Agent,,,,
Ng3 - TexX,BR,Free Agent,,,,
Ng3 - Tiltado,BR,Free Agent,,,,
NGu Paul1nho,BR,Free Agent,,,,
NGu Sheikz,BR,Free Agent,,,,
NimoTV Borsoni,BR,Free Agent,,,,
nocturnoz1.,BR,Free Agent,,,,
nogz iwnl,BR,Free Agent,,,,
Not Eternity,BR,Free Agent,,,,
Not Jiren.,BR,Free Agent,,,,
Nøvϊϊs_,BR,Free Agent,,,,
NuckLés,BR,Free Agent,,,,
NιcкElMαgσ,BR,Free Agent,,,,
olha esse mingal,BR,Free Agent,,,,
OLR LikeAzir,BR,Free Agent,,,,
OnLy Alemaozinツ,BR,Free Agent,,,,
OnLy DOG .,BR,Free Agent,,,,
OnLy Kid-Player,BR,Free Agent,,,,
OnLy K-I-N-G,BR,Free Agent,,,,
OnLy Luks-.Ssj,BR,Free Agent,,,,
OnLy ReFleTz,BR,Free Agent,,,,
OnLy Zeex,BR,Free Agent,,,,
OPai is back,BR,Free Agent,,,,
ORMA TheMaИu34,BR,Free Agent,,,,
ÔvÔ ÔvÔ ÔvÔ ÔvÔ,BR,Free Agent,,,,
OXEY f4zz,BR,Free Agent,,,,
OXEY SrMaTi,BR,Free Agent,,,,
OXEY Tade,BR,Free Agent,,,,
OXEY Tomi204,BR,Free Agent,,,,
OXEY VairoV,BR,Free Agent,,,,
OXEY Wastaf3is,BR,Free Agent,,,,
Ƥ1tm. Jeff,BR,Free Agent,,,,
pablin pabrin,BR,Free Agent,,,,
paradoxy iwnl-,BR,Free Agent,,,,
Pardon My Ego,BR,Free Agent,,,,
pdzinxj6,BR,Free Agent,,,,
pfzin,BR,W7M Gaming,Brazil,KB&M,20,
PG Jodas,BR,Free Agent,,,,
PG.Nebawty,BR,Free Agent,,,,
PinaNYC,BR,Free Agent,,,,
Piratе,BR,Free Agent,,,,
placceN o brabo,BR,Free Agent,,,,
PLDS Foox,BR,Free Agent,,,,
pLg ツ,BR,Free Agent,,,,
Pode ser BlazeKn,BR,Free Agent,,,,
poeiraqq,BR,Free Agent,,,,
Poosion,BR,Free Agent,,,,
prødígio,BR,Free Agent,,,,
prоpi,BR,Free Agent,,,,
Pulgaboyola,BR,Free Agent,,,,
PULSAR Lukkke,BR,Free Agent,,,,
PULSAR Stryker,BR,Free Agent,,,,
pumped by pedrao,BR,Free Agent,,,,
PURGE Julissj IG,BR,Free Agent,,,,
pyterrrrrrrrrrrr,BR,Free Agent,,,,
PΛRZIVΛL,BR,Free Agent,,,,
pѵS,BR,Free Agent,,,,
QUASAR Devest_c,BR,Free Agent,,,,
QUASAR Losted,BR,Free Agent,,,,
QUASAR Luanzera,BR,Free Agent,,,,
QUASAR Woodzilla,BR,Free Agent,,,,
queijou,BR,Free Agent,,,,
qwertyy yob,BR,Free Agent,,,,
ᴘᴇᴛᴇʀ ᴘᴀʀᴋᴇʀ,BR,Free Agent,,,,
RÄFUDO,BR,Free Agent,,,,
Ravens Granjero,BR,Free Agent,,,,
Raykhen,BR,Free Agent,,,,
RBT Aetzu,BR,Free Agent,,,,
RBT Nockman,BR,Free Agent,,,,
RBT not_here,BR,Free Agent,,,,
Reck 4GUSHØ ツ,BR,Free Agent,,,,
Reck Mr.Z4KR4L,BR,Free Agent,,,,
Reck N4SHØ,BR,Free Agent,,,,
RED Avlr,BR,Free Agent,,,,
RED Snow.,BR,Free Agent,,,,
RED technoviking,BR,Free Agent,,,,
RED ZecaPiranha,BR,Free Agent,,,,
reflux iwnl,BR,Free Agent,,,,
Rênzhex,BR,Free Agent,,,,
retake iwnl-,BR,Free Agent,,,,
Reverт,BR,Free Agent,,,,
Rickzss 240hz,BR,Free Agent,,,,
Riquelmee,BR,Free Agent,,,,
rivensan,BR,Free Agent,,,,
RML Ninguero,BR,Free Agent,,,,
RML Wonky,BR,Free Agent,,,,
Robot Spams LT,BR,Free Agent,,,,
Rockkyyy.,BR,Free Agent,,,,
rversxx,BR,Free Agent,,,,
rvg иγx,BR,Free Agent,,,,
Ryack,BR,Free Agent,,,,
ryuzinn BAD,BR,Free Agent,,,,
SaiinT-,BR,Free Agent,,,,
sam kid cudi,BR,Free Agent,,,,
scream xd ㅤ,BR,Free Agent,,,,
SDG Ice,BR,Free Agent,,,,
SE Faluve,BR,Free Agent,,,,
selm1n,BR,Free Agent,,,,
sevicci iwnl,BR,Free Agent,,,,
sh4dow iwnl,BR,Free Agent,,,,
ShayTv_,BR,Free Agent,,,,
SI CODIGO CHIGUA,BR,Free Agent,,,,
Síck.,BR,Free Agent,,,,
Siingülarity.-,BR,Free Agent,,,,
SilentUruCombo,BR,Free Agent,,,,
Sinisters ZuiCx,BR,Free Agent,,,,
Sinnsyk Lex,BR,Free Agent,,,,
SINS 17SP,BR,Free Agent,,,,
SINS Nahue btw-,BR,Free Agent,,,,
Sixx.-,BR,Free Agent,,,,
skoolageㅤ,BR,Free Agent,,,,
skopmonster,BR,Free Agent,,,,
Slow peru YouTub,BR,Free Agent,,,,
SMAW hellflow,BR,Free Agent,,,,
SMAW Lookz,BR,Free Agent,,,,
SMAW spitflow,BR,Free Agent,,,,
SMAW_lucca-,BR,Free Agent,,,,
sneyx btw,BR,Free Agent,,,,
SNOWWWWWWWWWWMSK,BR,Free Agent,,,,
So easy 4 GHOST1,BR,Free Agent,,,,
SONi UwU,BR,Free Agent,,,,
soniizin,BR,Free Agent,,,,
ŠoouThY,BR,Free Agent,,,,
Soy gatise,BR,Free Agent,,,,
Sparky Aimer xd,BR,Free Agent,,,,
spiderмon,BR,Free Agent,,,,
SpyXsss,BR,Free Agent,,,,
Steayøn,BR,Free Agent,,,,
strendd,BR,Free Agent,,,,
Sugarcito75329,BR,Free Agent,,,,
Sugatt TV,BR,Free Agent,,,,
Sunflοwеr,BR,Free Agent,,,,
sunshine iwnl,BR,Free Agent,,,,
SVG Jm - SA,BR,Free Agent,,,,
SVG TØM1BØY,BR,Free Agent,,,,
synkje,BR,Free Agent,,,,
Sαи7i,BR,Free Agent,,,,
SаmuK,BR,Free Agent,,,,
t0nycrf,BR,Free Agent,,,,
Tanga q Dizes nè,BR,Free Agent,,,,
Tarzan Spams L2,BR,Free Agent,,,,
TATIC spacy,BR,Free Agent,,,,
teco BAD,BR,Free Agent,,,,
Tełł,BR,Free Agent,,,,
teruel lul,BR,Free Agent,,,,
TGG SoldierRXRX,BR,Free Agent,,,,
THdixe,BR,Free Agent,,,,
The best Groot,BR,Free Agent,,,,
thu rajada,BR,Free Agent,,,,
Tiago Mafra,BR,Free Agent,,,,
Tiíncho,BR,Free Agent,,,,
tincho btw,BR,Free Agent,,,,
TinchoPiloto,BR,Free Agent,,,,
Tio flisck,BR,Free Agent,,,,
Tisora 30fps btw,BR,Free Agent,,,,
TLS bedin 60hz,BR,Free Agent,,,,
TLS cadu 60hz,BR,Free Agent,,,,
TLS Not Cadu,BR,Free Agent,,,,
TM fernofishy,BR,Free Agent,,,,
TM Kush,BR,Free Agent,,,,
TM SebhitaxZ,BR,Free Agent,,,,
TM Seth1,BR,Free Agent,,,,
TM Tortuga,BR,Free Agent,,,,
TM Vichoo,BR,Free Agent,,,,
TM WhalifΛ,BR,Free Agent,,,,
Top 1 World Cup,BR,Free Agent,,,,
TOTS shayz iwnl,BR,Free Agent,,,,
TOTS vitorjoseph,BR,Free Agent,,,,
towsky papuuuu,BR,Free Agent,,,,
toxic lul,BR,Free Agent,,,,
Tropphy 港区,BR,Free Agent,,,,
TRR iSebax,BR,Free Agent,,,,
TRR Matti,BR,Free Agent,,,,
trunkz favoravel,BR,Free Agent,,,,
TTV Broncs,BR,Free Agent,,,,
TTV joaozinho51,BR,Free Agent,,,,
TTV rfxW,BR,Free Agent,,,,
TTV Twist4,BR,Free Agent,,,,
TTV xHayashiix,BR,Free Agent,,,,
TTV βųggs 4.20,BR,Free Agent,,,,
TTV.Phzinxdd,BR,Free Agent,,,,
Twitch Baguzin,BR,Free Agent,,,,
Twitch BinLaDeN_,BR,Free Agent,,,,
Twitch FebasSZ,BR,Free Agent,,,,
Twitch GGOrionx,BR,Free Agent,,,,
Twitch SheldoonN,BR,Free Agent,,,,
Twitch TaPeh,BR,Free Agent,,,,
Twitch troyya,BR,Free Agent,,,,
Twitch Well1n7,BR,Free Agent,,,,
TWITCH WICKEDZY,BR,Free Agent,,,,
Twitch xTanque97,BR,Free Agent,,,,
twitch.gangtz,BR,Free Agent,,,,
twitch.menord4vp,BR,Free Agent,,,,
Twitch.Merkabath,BR,Free Agent,,,,
twitch.raphoyz,BR,Free Agent,,,,
twitch.tv donk14,BR,Free Agent,,,,
twitch.tv nar0n,BR,Free Agent,,,,
twitch.tv_xurupa,BR,Free Agent,,,,
twitch.tv-ro1zzy,BR,Free Agent,,,,
twitch_champi1,BR,Free Agent,,,,
Twitch_ℛメuメ,BR,Free Agent,,,,
Twitch_Suprahxd,BR,Free Agent,,,,
TwitchEsTani,BR,Free Agent,,,,
twitch-Fevir0x,BR,Free Agent,,,,
TwitchTv Ebeck,BR,Free Agent,,,,
TyuzK1ng ツ,BR,Free Agent,,,,
UT_AleAb,BR,Free Agent,,,,
VALEΝTINA,BR,Free Agent,,,,
vamosss boquita,BR,Free Agent,,,,
very easy 4 Peet,BR,Free Agent,,,,
victin btw,BR,Free Agent,,,,
Vinizinxj6,BR,Free Agent,,,,
vitor.1.2.1.9,BR,Free Agent,,,,
Vs Killerlvl,BR,Free Agent,,,,
Vs Ncroakg.ttv,BR,Free Agent,,,,
VTX Kodam,BR,Free Agent,,,,
VTX R1zzi,BR,Free Agent,,,,
VTX ZkMoody,BR,Free Agent,,,,
VTX_Broggyx,BR,Free Agent,,,,
VTX_Ponja,BR,Free Agent,,,,
VyKings Eroz,BR,Free Agent,,,,
VyKings Secrett,BR,Free Agent,,,,
W7M Bot Alpha,BR,Free Agent,,,,
W7M calango,BR,Free Agent,,,,
W7M Lеss,BR,Free Agent,,,,
